"","No.","일자","일","사용량..kWh.","최대수요..kW.","사용량요금..원.","무효전력..kVarh....지상","무효전력..kVarh....진상","역률......지상","dayOfTheWeek","isHoliday","dateName","season"
"293",293,201606,19,25668.72,1281.6,1162793,5884.2,0,97.53,"일","N",NA,"summer"
"294",294,201606,20,31912.56,1769.76,3070391,7579.44,0,97.21,"월","N",NA,"summer"
"295",295,201606,21,32226.12,1779.84,3102591,7801.56,0,97.16,"화","N",NA,"summer"
"296",296,201606,22,31614.12,1808.64,3022861,7416.36,0,97.42,"수","N",NA,"summer"
"297",297,201606,23,30213.72,1769.76,2918359,6908.4,0,97.38,"목","N",NA,"summer"
"298",298,201606,24,29455.56,1595.52,2806186,6589.08,0,97.52,"금","N",NA,"summer"
"299",299,201606,25,26285.04,1376.64,1949885,6300,0,97.13,"토","N",NA,"summer"
"300",300,201606,26,24509.16,1188,1110265,6123.96,0,97.13,"일","N",NA,"summer"
"301",301,201606,27,30400.56,1618.56,2893845,7842.24,0,96.87,"월","N",NA,"summer"
"302",302,201606,28,30687.84,1725.12,2958679,7764.48,0,96.94,"화","N",NA,"summer"
"303",303,201606,29,31059.72,1700.64,2967653,7893.72,0,96.85,"수","N",NA,"summer"
"304",304,201606,30,31730.4,1703.52,3020598,8140.68,0,96.94,"목","N",NA,"summer"
"305",305,201607,1,30992.76,1686.24,2946131,7799.04,0,96.98,"금","N",NA,"summer"
"306",306,201607,2,25977.6,1477.44,1905174,6257.16,0,97.33,"토","N",NA,"summer"
"307",307,201607,3,23816.16,1163.52,1078872,5689.08,0,97.4,"일","N",NA,"summer"
"308",308,201607,4,29415.96,1596.96,2810484,7070.76,0,97.29,"월","N",NA,"summer"
"309",309,201607,5,30884.4,1694.88,2953818,7731.72,0,97.03,"화","N",NA,"summer"
"310",310,201607,6,30129.84,1674.72,2897602,7436.52,0,97,"수","N",NA,"summer"
"311",311,201607,7,30555.72,1715.04,2940389,7548.12,0,97.02,"목","N",NA,"summer"
"312",312,201607,8,32126.76,1791.36,3083999,8102.16,0,96.98,"금","N",NA,"summer"
"313",313,201607,9,29014.56,1621.44,2131946,7470.72,0,97.02,"토","N",NA,"summer"
"314",314,201607,10,23854.68,1349.28,1080617,6029.64,0,97.13,"일","N",NA,"summer"
"315",315,201607,11,34672.32,1883.52,3328670,8981.28,0,96.92,"월","N",NA,"summer"
"316",316,201607,12,34110.36,1836,3251180,8661.24,0,96.94,"화","N",NA,"summer"
"317",317,201607,13,34379.64,1801.44,3276322,9213.84,0,96.59,"수","N",NA,"summer"
"318",318,201607,14,34737.48,1872,3310063,8934.12,0,96.85,"목","N",NA,"summer"
"319",319,201607,15,32835.24,1792.8,3130802,8880.48,0,96.51,"금","N",NA,"summer"
"320",320,201607,16,25399.08,1270.08,1837658,6003.72,0,97.53,"토","N",NA,"summer"
"321",321,201607,17,27226.8,1499.04,1233374,6890.4,0,96.93,"일","N",NA,"summer"
"322",322,201607,18,31904.64,1703.52,3052334,8339.76,0,96.69,"월","N",NA,"summer"
"323",323,201607,19,32952.24,1810.08,3168218,8710.92,0,96.66,"화","N",NA,"summer"
"324",324,201607,20,33906.24,1828.8,3245533,9027,0,96.68,"수","N",NA,"summer"
"325",325,201607,21,33605.64,1964.16,3206818,8804.16,0,96.79,"목","N",NA,"summer"
"326",326,201607,22,34905.96,1945.44,3341263,9606.96,0,96.44,"금","N",NA,"summer"
"327",327,201607,23,30484.44,1656,2218904,8041.68,0,96.9,"토","N",NA,"summer"
"328",328,201607,24,28877.4,1455.84,1308146,7598.88,0,96.87,"일","N",NA,"summer"
"329",329,201607,25,36229.32,1916.64,3440616,10067.4,0,96.34,"월","N",NA,"summer"
"330",330,201607,26,36050.4,1954.08,3426240,9612,0,96.76,"화","N",NA,"summer"
"331",331,201607,27,35681.04,1883.52,3384895,9498.96,0,96.65,"수","N",NA,"summer"
"332",332,201607,28,37006.2,1978.56,3533168,9949.68,0,96.63,"목","N",NA,"summer"
"333",333,201607,29,37301.04,2102.4,3579961,10195.56,0,96.51,"금","N",NA,"summer"
"334",334,201607,30,31113.72,1663.2,2265610,7983.36,0,97,"토","N",NA,"summer"
"335",335,201607,31,30432.96,1526.4,1378613,8052.84,0,96.76,"일","N",NA,"summer"
"336",336,201608,1,37446.12,2075.04,3604708,10229.4,0,96.5,"월","N",NA,"summer"
"337",337,201608,2,36932.4,1990.08,3521614,9850.32,0,96.64,"화","N",NA,"summer"
"338",338,201608,3,37105.92,1984.32,3537627,10094.4,0,96.57,"수","N",NA,"summer"
"339",339,201608,4,37524.96,2016,3578580,9972,0,96.76,"목","N",NA,"summer"
"340",340,201608,5,37733.76,1988.64,3575667,10368,0,96.51,"금","N",NA,"summer"
"341",341,201608,6,31661.64,1715.04,2307376,8179.92,0,97.09,"토","N",NA,"summer"
"342",342,201608,7,28432.08,1311.84,1287973,6909.12,0,97.43,"일","N",NA,"summer"
"343",343,201608,8,35856.72,1949.76,3432643,8790.12,0,97.17,"월","N",NA,"summer"
"344",344,201608,9,35273.52,1916.64,3370563,8547.84,0,97.24,"화","N",NA,"summer"
"345",345,201608,10,35416.08,1899.36,3375619,8542.44,0,97.19,"수","N",NA,"summer"
"346",346,201608,11,35575.92,1951.2,3398912,8440.56,0,97.31,"목","N",NA,"summer"
"347",347,201608,12,35534.16,1938.24,3413365,8530.92,0,97.16,"금","N",NA,"summer"
"348",348,201608,13,29912.04,1634.4,2184928,6771.6,0,97.66,"토","N",NA,"summer"
"349",349,201608,14,27356.04,1313.28,1239229,6105.24,0,97.73,"일","N",NA,"summer"
"350",350,201608,15,28736.64,1365.12,1301770,6409.08,0,97.71,"월","N",NA,"summer"
"351",351,201608,16,35520.12,1889.28,3409021,8370.72,0,97.39,"화","N",NA,"summer"
"352",352,201608,17,36151.2,2049.12,3480625,9140.04,0,96.94,"수","N",NA,"summer"
"353",353,201608,18,35780.04,2040.48,3459748,8839.44,0,97.1,"목","N",NA,"summer"
"354",354,201608,19,35600.04,1991.52,3437654,8820.72,0,97.09,"금","N",NA,"summer"
"355",355,201608,20,31565.88,1679.04,2354194,7695.72,0,97.03,"토","N",NA,"summer"
"356",356,201608,21,29091.6,1445.76,1317849,6688.08,0,97.51,"일","N",NA,"summer"
"357",357,201608,22,32450.04,1732.32,3092027,6768,0,97.82,"월","N",NA,"summer"
"358",358,201608,23,32159.88,1870.56,3118120,6885.36,0,97.68,"화","N",NA,"summer"
"359",359,201608,24,31884.84,1857.6,3067262,6843.6,0,97.69,"수","N",NA,"summer"
"360",360,201608,25,31961.52,1740.96,3074815,6727.32,0,97.83,"목","N",NA,"summer"
"361",361,201608,26,28784.88,1637.28,2731258,6307.56,0,97.52,"금","N",NA,"summer"
"362",362,201608,27,22939.92,1196.64,1679592,4673.52,0,98.03,"토","N",NA,"summer"
"363",363,201608,28,23753.16,1212.48,1076018,5665.32,0,97,"일","N",NA,"summer"
"364",364,201608,29,30201.84,1631.52,2893672,7836.48,0,96.86,"월","N",NA,"summer"
"365",365,201608,30,29631.96,1578.24,2801565,7883.28,0,96.77,"화","N",NA,"summer"
"366",366,201608,31,27543.96,1519.2,2584083,6844.68,0,97.15,"수","N",NA,"summer"
"367",367,201609,1,31985.64,1859.04,1973643,8468.28,0,96.63,"목","N",NA,"fall"
"368",368,201609,2,32294.88,1831.68,1992541,8127,0,97,"금","N",NA,"fall"
"369",369,201609,3,26895.6,1450.08,1464118,6517.08,0,97.19,"토","N",NA,"fall"
"370",370,201609,4,27300.6,1373.76,1236717,6561.72,0,97.24,"일","N",NA,"fall"
"371",371,201609,5,35041.32,1908,2148521,8930.16,0,96.88,"월","N",NA,"fall"
"372",372,201609,6,35805.96,2060.64,2214308,9383.4,0,96.62,"화","N",NA,"fall"
"373",373,201609,7,35325.36,1974.24,2179598,9233.64,0,96.65,"수","N",NA,"fall"
"374",374,201609,8,34453.8,1945.44,2122713,8791.2,0,96.88,"목","N",NA,"fall"
"375",375,201609,9,32196.96,1825.92,1971142,7990.2,0,96.97,"금","N",NA,"fall"
"376",376,201609,10,27398.16,1509.12,1491674,6566.76,0,97.25,"토","N",NA,"fall"
"377",377,201609,11,26025.84,1252.8,1178971,6024.6,0,97.5,"일","N",NA,"fall"
"378",378,201609,12,32216.76,1759.68,1974825,7723.44,0,97.21,"월","N",NA,"fall"
"379",379,201609,13,31302.36,1775.52,1928704,7795.08,0,96.9,"화","N",NA,"fall"
"380",380,201609,14,23123.88,1177.92,1047512,5533.56,0,97.34,"수","N",NA,"fall"
"381",381,201609,15,21260.16,1026.72,963085,4964.76,0,97.25,"목","N",NA,"fall"
"382",382,201609,16,21781.44,1107.36,986699,5092.92,0,97.31,"금","N",NA,"fall"
"383",383,201609,17,23985.36,1150.56,1302367,5607.72,0,97.43,"토","N",NA,"fall"
"384",384,201609,18,24498,1216.8,1109759,5919.48,0,97.29,"일","N",NA,"fall"
"385",385,201609,19,30488.4,1687.68,1872611,7603.56,0,97.07,"월","N",NA,"fall"
"386",386,201609,20,29945.16,1654.56,1840263,6997.68,0,97.43,"화","N",NA,"fall"
"387",387,201609,21,27903.24,1560.96,1714149,6507,0,97.31,"수","N",NA,"fall"
"388",388,201609,22,28361.16,1556.64,1742862,6481.44,0,97.4,"목","N",NA,"fall"
"389",389,201609,23,28117.08,1546.56,1724646,6468.48,0,97.33,"금","N",NA,"fall"
"390",390,201609,24,25311.6,1334.88,1380321,5780.16,0,97.43,"토","N",NA,"fall"
"391",391,201609,25,24265.8,1213.92,1099241,5289.48,0,97.72,"일","N",NA,"fall"
"392",392,201609,26,30530.52,1715.04,1874930,7047.36,0,97.37,"월","N",NA,"fall"
"393",393,201609,27,29707.92,1523.52,1803255,6503.76,0,97.72,"화","N",NA,"fall"
"394",394,201609,28,28778.04,1589.76,1747186,5822.64,0,98.18,"수","N",NA,"fall"
"395",395,201609,29,26712.72,1411.2,1627954,5003.28,0,98.21,"목","N",NA,"fall"
"396",396,201609,30,25739.64,1404,1572106,4704.12,0,98.33,"금","N",NA,"fall"
"397",397,201610,1,22089.96,1200.96,1199046,3893.4,0,98.49,"토","N",NA,"fall"
"398",398,201610,2,20900.52,1022.4,946794,3470.4,0,98.69,"일","N",NA,"fall"
"399",399,201610,3,22545,1131.84,1021288,3720.24,0,98.67,"월","N",NA,"fall"
"400",400,201610,4,26849.52,1450.08,1642845,4915.44,0,98.34,"화","N",NA,"fall"
"401",401,201610,5,26629.56,1441.44,1626788,4885.92,0,98.28,"수","N",NA,"fall"
"402",402,201610,6,25580.88,1385.28,1557716,4520.88,0,98.47,"목","N",NA,"fall"
"403",403,201610,7,25019.28,1313.28,1525980,4347,0,98.48,"금","N",NA,"fall"
"404",404,201610,8,22545.72,1114.56,1224819,3863.16,0,98.52,"토","N",NA,"fall"
"405",405,201610,9,19639.8,1071.36,889683,2856.96,0,99.04,"일","N",NA,"fall"
"406",406,201610,10,22897.08,1152,1388063,3345.84,0,98.93,"월","N",NA,"fall"
"407",407,201610,11,23170.68,1180.8,1410708,3366,0,98.9,"화","N",NA,"fall"
"408",408,201610,12,23452.92,1188,1424347,3657.24,0,98.74,"수","N",NA,"fall"
"409",409,201610,13,23645.16,1235.52,1437047,3445.56,0,98.9,"목","N",NA,"fall"
"410",410,201610,14,23240.88,1226.88,1414235,3357,0,98.88,"금","N",NA,"fall"
"411",411,201610,15,21453.12,1051.2,1165858,2925.72,0,99.08,"토","N",NA,"fall"
"412",412,201610,16,20134.44,1018.08,912090,2944.8,0,98.98,"일","N",NA,"fall"
"413",413,201610,17,24921,1251.36,1508186,4201.92,0,98.64,"월","N",NA,"fall"
"414",414,201610,18,23933.88,1247.04,1454041,3801.24,0,98.71,"화","N",NA,"fall"
"415",415,201610,19,23933.52,1235.52,1452668,3855.96,0,98.63,"수","N",NA,"fall"
"416",416,201610,20,24508.44,1262.88,1480545,4394.16,0,98.43,"목","N",NA,"fall"
"417",417,201610,21,23406.48,1202.4,1416482,3763.44,0,98.79,"금","N",NA,"fall"
"418",418,201610,22,19393.2,959.04,1050916,2714.04,0,99.15,"토","N",NA,"fall"
"419",419,201610,23,19217.52,1087.2,870554,2486.52,0,99.2,"일","N",NA,"fall"
"420",420,201610,24,23430.24,1225.44,1411713,3633.12,0,98.86,"월","N",NA,"fall"
"421",421,201610,25,24123.96,1222.56,1457977,3777.12,0,98.81,"화","N",NA,"fall"
"422",422,201610,26,24032.88,1265.76,1449692,3833.64,0,98.79,"수","N",NA,"fall"
"423",423,201610,27,23778.36,1212.48,1430913,3809.16,0,98.77,"목","N",NA,"fall"
"424",424,201610,28,23320.8,1222.56,1406601,3674.52,0,98.73,"금","N",NA,"fall"
"425",425,201610,29,20707.92,1035.36,1120426,3384.36,0,98.75,"토","N",NA,"fall"
"426",426,201610,30,19918.44,1092.96,902305,3082.68,0,98.97,"일","N",NA,"fall"
"427",427,201610,31,25438.68,1444.32,1531343,4086.72,0,98.82,"월","N",NA,"fall"
"428",428,201611,1,27648.72,1473.12,2361167,4726.8,0,98.69,"화","N",NA,"fall"
"429",429,201611,2,27257.4,1392.48,2316989,4377.24,0,98.9,"수","N",NA,"fall"
"430",430,201611,3,26410.68,1350.72,2253495,4007.16,0,98.92,"목","N",NA,"fall"
"431",431,201611,4,25178.4,1396.8,2142684,3827.16,0,98.82,"금","N",NA,"fall"
"432",432,201611,5,21021.12,1028.16,1541184,2993.76,0,99.03,"토","N",NA,"fall"
"433",433,201611,6,20672.64,1164.96,1019161,2997,0,98.96,"일","N",NA,"fall"
"434",434,201611,7,25521.84,1320.48,2181884,3818.52,0,99,"월","N",NA,"fall"
"435",435,201611,8,27117,1454.4,2331522,4623.84,0,98.63,"화","N",NA,"fall"
"436",436,201611,9,27933.84,1513.44,2390316,4709.52,0,98.71,"수","N",NA,"fall"
"437",437,201611,10,28244.16,1612.8,2416028,4633.92,0,98.64,"목","N",NA,"fall"
"438",438,201611,11,26494.56,1553.76,2241971,4117.32,0,98.95,"금","N",NA,"fall"
"439",439,201611,12,21541.32,1228.32,1570090,3155.4,0,99.05,"토","N",NA,"fall"
"440",440,201611,13,21032.28,1284.48,1036891,2904.48,0,99.08,"일","N",NA,"fall"
"441",441,201611,14,26635.32,1545.12,2272853,4176.36,0,98.85,"월","N",NA,"fall"
"442",442,201611,15,26939.88,1401.12,2305512,4489.92,0,98.68,"화","N",NA,"fall"
"443",443,201611,16,27309.24,1480.32,2345908,4436.64,0,98.66,"수","N",NA,"fall"
"444",444,201611,17,26730,1434.24,2278544,4155.12,0,98.81,"목","N",NA,"fall"
"445",445,201611,18,26298,1450.08,2218710,4359.6,0,98.66,"금","N",NA,"fall"
"446",446,201611,19,21654.72,1241.28,1585657,3088.8,0,99.05,"토","N",NA,"fall"
"447",447,201611,20,20922.84,1141.92,1031496,2998.08,0,99.06,"일","N",NA,"fall"
"448",448,201611,21,26718.48,1520.64,2291128,4475.88,0,98.69,"월","N",NA,"fall"
"449",449,201611,22,29757.24,1752.48,2581263,5558.76,0,98.23,"화","N",NA,"fall"
"450",450,201611,23,29928.96,1620,2564529,5528.88,0,98.34,"수","N",NA,"fall"
"451",451,201611,24,31374,1748.16,2652297,5916.24,0,98.49,"목","N",NA,"fall"
"452",452,201611,25,30233.52,1553.76,2553627,5550.12,0,98.51,"금","N",NA,"fall"
"453",453,201611,26,26445.96,1416.96,1938120,4568.4,0,98.71,"토","N",NA,"fall"
"454",454,201611,27,24891.84,1393.92,1227168,3763.8,0,98.95,"일","N",NA,"fall"
"455",455,201611,28,31509,1638.72,2696149,5465.52,0,98.55,"월","N",NA,"fall"
"456",456,201611,29,31180.32,1676.16,2648994,5301.36,0,98.76,"화","N",NA,"fall"
"457",457,201611,30,30447,1699.2,2589262,5301.36,0,98.56,"수","N",NA,"fall"
"458",458,201612,1,30822.48,1699.2,2644419,5463,0,98.47,"목","N",NA,"winter"
"459",459,201612,2,31476.24,1769.76,2684233,5902.56,0,98.3,"금","N",NA,"winter"
"460",460,201612,3,27639.72,1501.92,2041849,4976.64,0,98.43,"토","N",NA,"winter"
"461",461,201612,4,26693.28,1464.48,1315979,4625.28,0,98.45,"일","N",NA,"winter"
"462",462,201612,5,31484.88,1604.16,2670448,5827.32,0,98.33,"월","N",NA,"winter"
"463",463,201612,6,31821.12,1710.72,2702424,6038.64,0,98.45,"화","N",NA,"winter"
"464",464,201612,7,31680.72,1683.36,2693569,6126.48,0,98.19,"수","N",NA,"winter"
"465",465,201612,8,30873.24,1658.88,2621943,6100.92,0,98.26,"목","N",NA,"winter"
"466",466,201612,9,30479.76,1596.96,2617818,5558.4,0,98.38,"금","N",NA,"winter"
"467",467,201612,10,27350.28,1484.64,1985653,5089.68,0,98.61,"토","N",NA,"winter"
"468",468,201612,11,26301.24,1369.44,1296651,4979.16,0,98.42,"일","N",NA,"winter"
"469",469,201612,12,31071.6,1733.76,2638081,5681.16,0,98.51,"월","N",NA,"winter"
"470",470,201612,13,30897.72,1641.6,2645562,5538.24,0,98.46,"화","N",NA,"winter"
"471",471,201612,14,33042.24,1840.32,2816665,6185.88,0,98.4,"수","N",NA,"winter"
"472",472,201612,15,33536.16,1726.56,2842264,6444,0,98.4,"목","N",NA,"winter"
"473",473,201612,16,33869.16,1774.08,2863631,6444.72,0,98.31,"금","N",NA,"winter"
"474",474,201612,17,27658.44,1416.96,2008818,5071.32,0,98.56,"토","N",NA,"winter"
"475",475,201612,18,25044.48,1320.48,1234693,4195.08,0,98.65,"일","N",NA,"winter"
"476",476,201612,19,30489.12,1716.48,2593145,5365.08,0,98.51,"월","N",NA,"winter"
"477",477,201612,20,29839.68,1573.92,2552874,5330.88,0,98.47,"화","N",NA,"winter"
"478",478,201612,21,30083.4,1645.92,2555697,5561.64,0,98.32,"수","N",NA,"winter"
"479",479,201612,22,28818.36,1586.88,2461633,5181.48,0,98.44,"목","N",NA,"winter"
"480",480,201612,23,29152.8,1588.32,2502388,5635.8,0,98.26,"금","N",NA,"winter"
"481",481,201612,24,25916.04,1347.84,1904967,5346.72,0,98.04,"토","N",NA,"winter"
"482",482,201612,25,23578.92,1247.04,1162441,4367.52,0,98.51,"일","N",NA,"winter"
"483",483,201612,26,28938.24,1651.68,2479664,5176.8,0,98.48,"월","N",NA,"winter"
"484",484,201612,27,29913.48,1559.52,2541852,5663.88,0,98.4,"화","N",NA,"winter"
"485",485,201612,28,30949.2,1637.28,2608515,6040.44,0,98.31,"수","N",NA,"winter"
"486",486,201612,29,30792.6,1670.4,2612849,6072.84,0,98.31,"목","N",NA,"winter"
"487",487,201612,30,30095.64,1568.16,2539051,6010.56,0,98.34,"금","N",NA,"winter"
"488",488,201612,31,24288.12,1307.52,1751597,4572,0,98.56,"토","N",NA,"winter"
"489",489,201701,1,21888.72,1121.76,1079114,3971.16,0,98.65,"일","Y","신정","winter"
"490",490,201701,2,27814.68,1571.04,2394508,5411.88,0,98.23,"월","N",NA,"winter"
"491",491,201701,3,29511.72,1628.64,2520916,5618.16,0,98.46,"화","N",NA,"winter"
"492",492,201701,4,28887.12,1579.68,2465124,5368.32,0,98.35,"수","N",NA,"winter"
"493",493,201701,5,28725.84,1594.08,2452452,5313.6,0,98.42,"목","N",NA,"winter"
"494",494,201701,6,27584.64,1493.28,2333642,5123.52,0,98.33,"금","N",NA,"winter"
"495",495,201701,7,22695.84,1222.56,1654357,3853.44,0,98.81,"토","N",NA,"winter"
"496",496,201701,8,21539.16,1169.28,1061881,3490.56,0,98.85,"일","N",NA,"winter"
"497",497,201701,9,28488.6,1558.08,2432606,5523.48,0,98.23,"월","N",NA,"winter"
"498",498,201701,10,30297.24,1581.12,2578542,6180.12,0,98.26,"화","N",NA,"winter"
"499",499,201701,11,31717.44,1680.48,2695757,6232.32,0,98.34,"수","N",NA,"winter"
"500",500,201701,12,31531.32,1599.84,2689725,6045.12,0,98.35,"목","N",NA,"winter"
"501",501,201701,13,31544.28,1632.96,2668036,6325.56,0,98.18,"금","N",NA,"winter"
"502",502,201701,14,28717.2,1444.32,2098468,5897.52,0,98.24,"토","N",NA,"winter"
"503",503,201701,15,27371.88,1427.04,1349434,5585.04,0,98.21,"일","N",NA,"winter"
"504",504,201701,16,32135.76,1742.4,2727901,6288.84,0,98.42,"월","N",NA,"winter"
"505",505,201701,17,33037.92,1861.92,2822797,6875.28,0,98,"화","N",NA,"winter"
"506",506,201701,18,32964.48,1866.24,2791308,6834.96,0,98.1,"수","N",NA,"winter"
"507",507,201701,19,30846.24,1608.48,2637296,6189.48,0,98.24,"목","N",NA,"winter"
"508",508,201701,20,32270.04,1703.52,2750009,6473.52,0,98.12,"금","N",NA,"winter"
"509",509,201701,21,28935,1432.8,2123840,6122.52,0,97.88,"토","N",NA,"winter"
"510",510,201701,22,27694.08,1450.08,1365318,6100.56,0,97.82,"일","N",NA,"winter"
"511",511,201701,23,32506.92,1758.24,2748203,6348.24,0,98.42,"월","N",NA,"winter"
"512",512,201701,24,32083.92,1795.68,2713949,6302.16,0,98.36,"화","N",NA,"winter"
"513",513,201701,25,30974.04,1621.44,2622678,6036.12,0,98.32,"수","N",NA,"winter"
"514",514,201701,26,29365.2,1643.04,2457450,5689.8,0,98.42,"목","N",NA,"winter"
"515",515,201701,27,21699.36,1084.32,1069778,4394.88,0,98.15,"금","Y","설날","winter"
"516",516,201701,28,20253.24,1026.72,998485,4099.32,0,98.28,"토","Y","설날","winter"
"517",517,201701,29,20500.92,1088.64,1010695,3945.6,0,98.24,"일","Y","설날","winter"
"518",518,201701,30,23145.48,1176.48,1141072,4697.28,0,98.25,"월","Y","대체공휴일","winter"
"519",519,201701,31,30558.24,1640.16,2608042,5967,0,98.42,"화","N",NA,"winter"
"520",520,201702,1,31760.64,1681.92,2707452,6055.2,0,98.49,"수","N",NA,"winter"
"521",521,201702,2,31509.72,1683.36,2662257,6068.88,0,98.4,"목","N",NA,"winter"
"522",522,201702,3,29799.36,1660.32,2524825,5760,0,98.36,"금","N",NA,"winter"
"523",523,201702,4,24865.56,1303.2,1812381,4442.76,0,98.69,"토","N",NA,"winter"
"524",524,201702,5,23206.32,1232.64,1144072,4020.84,0,98.76,"일","N",NA,"winter"
"525",525,201702,6,29682,1533.6,2526214,5708.16,0,98.43,"월","N",NA,"winter"
"526",526,201702,7,30906.36,1690.56,2634418,5897.52,0,98.44,"화","N",NA,"winter"
"527",527,201702,8,30602.88,1653.12,2607890,5872.68,0,98.39,"수","N",NA,"winter"
"528",528,201702,9,31008.24,1664.64,2642192,6001.56,0,98.4,"목","N",NA,"winter"
"529",529,201702,10,31528.8,1766.88,2680258,6394.32,0,98.27,"금","N",NA,"winter"
"530",530,201702,11,28186.2,1491.84,2068198,5861.16,0,98.17,"토","N",NA,"winter"
"531",531,201702,12,24043.68,1242.72,1185353,4546.44,0,98.65,"일","N",NA,"winter"
"532",532,201702,13,29340,1602.72,2508530,5660.28,0,98.35,"월","N",NA,"winter"
"533",533,201702,14,29276.28,1666.08,2486779,5592.24,0,98.38,"화","N",NA,"winter"
"534",534,201702,15,28983.96,1673.28,2461438,5556.24,0,98.36,"수","N",NA,"winter"
"535",535,201702,16,27495,1512,2332856,5046.84,0,98.39,"목","N",NA,"winter"
"536",536,201702,17,27408.24,1517.76,2349819,5091.12,0,98.26,"금","N",NA,"winter"
"537",537,201702,18,26160.48,1434.24,1919770,5149.08,0,98.2,"토","N",NA,"winter"
"538",538,201702,19,25593.12,1401.12,1261741,5007.6,0,98.27,"일","N",NA,"winter"
"539",539,201702,20,29514.96,1628.64,2537798,5675.4,0,98.26,"월","N",NA,"winter"
"540",540,201702,21,29510.28,1618.56,2510664,5702.4,0,98.41,"화","N",NA,"winter"
"541",541,201702,22,29725.56,1625.76,2533177,5652.72,0,98.34,"수","N",NA,"winter"
"542",542,201702,23,30296.16,1733.76,2594673,5872.68,0,98.22,"목","N",NA,"winter"
"543",543,201702,24,30190.32,1658.88,2574870,5341.68,0,98.57,"금","N",NA,"winter"
"544",544,201702,25,27107.28,1640.16,1961367,4622.4,0,98.76,"토","N",NA,"winter"
"545",545,201702,26,23407.2,1219.68,1153975,3246.84,0,99.13,"일","N",NA,"winter"
"546",546,201702,27,29729.88,1673.28,2539385,4868.64,0,98.72,"월","N",NA,"winter"
"547",547,201702,28,30279.24,1864.8,2578540,5262.84,0,98.57,"화","N",NA,"winter"
"548",548,201703,1,24867,1346.4,1126475,3735.36,0,99.02,"수","Y","삼일절","spring"
"549",549,201703,2,30567.6,1676.16,1845684,5150.16,0,98.71,"목","N",NA,"spring"
"550",550,201703,3,30754.08,1673.28,1846364,5314.68,0,98.63,"금","N",NA,"spring"
"551",551,201703,4,27103.32,1440,1460490,4227.84,0,98.94,"토","N",NA,"spring"
"552",552,201703,5,27488.88,1552.32,1245246,4302.36,0,98.7,"일","N",NA,"spring"
"553",553,201703,6,32832,1743.84,1974137,5724.36,0,98.57,"월","N",NA,"spring"
"554",554,201703,7,33614.64,1673.28,2013531,5789.16,0,98.78,"화","N",NA,"spring"
"555",555,201703,8,33492.96,1720.8,2005147,5976.36,0,98.59,"수","N",NA,"spring"
"556",556,201703,9,32546.88,1702.08,1959810,5684.4,0,98.65,"목","N",NA,"spring"
"557",557,201703,10,30427.2,1653.12,1830894,5154.84,0,98.67,"금","N",NA,"spring"
"558",558,201703,11,25378.56,1399.68,1368185,4116.96,0,98.82,"토","N",NA,"spring"
"559",559,201703,12,24118.2,1326.24,1092554,3492.72,0,99.05,"일","N",NA,"spring"
"560",560,201703,13,29896.92,1641.6,1798548,4993.2,0,98.68,"월","N",NA,"spring"
"561",561,201703,14,29345.76,1598.4,1768214,4800.96,0,98.72,"화","N",NA,"spring"
"562",562,201703,15,29727.36,1605.6,1790019,4949.64,0,98.69,"수","N",NA,"spring"
"563",563,201703,16,29641.32,1625.76,1783624,4883.4,0,98.72,"목","N",NA,"spring"
"564",564,201703,17,29482.92,1573.92,1772261,4646.16,0,98.83,"금","N",NA,"spring"
"565",565,201703,18,26123.4,1346.4,1414031,4278.6,0,98.62,"토","N",NA,"spring"
"566",566,201703,19,23765.4,1247.04,1076573,3246.12,0,99.18,"일","N",NA,"spring"
"567",567,201703,20,28798.56,1501.92,1740373,4595.76,0,98.68,"월","N",NA,"spring"
"568",568,201703,21,29486.16,1565.28,1778159,4762.8,0,98.75,"화","N",NA,"spring"
"569",569,201703,22,29329.92,1533.6,1761458,4698,0,98.81,"수","N",NA,"spring"
"570",570,201703,23,28518.48,1595.52,1715619,4609.8,0,98.75,"목","N",NA,"spring"
"571",571,201703,24,27812.52,1474.56,1674278,4452.84,0,98.75,"금","N",NA,"spring"
"572",572,201703,25,24681.24,1290.24,1334653,4063.32,0,98.71,"토","N",NA,"spring"
"573",573,201703,26,23900.4,1314.72,1082688,3619.44,0,98.86,"일","N",NA,"spring"
"574",574,201703,27,29307.6,1536.48,1765210,5178.24,0,98.56,"월","N",NA,"spring"
"575",575,201703,28,29195.64,1509.12,1750605,5123.16,0,98.61,"화","N",NA,"spring"
"576",576,201703,29,28483.92,1509.12,1711786,4796.64,0,98.65,"수","N",NA,"spring"
"577",577,201703,30,27617.04,1507.68,1660327,4676.76,0,98.59,"목","N",NA,"spring"
"578",578,201703,31,27287.28,1545.12,1654713,4601.16,0,98.62,"금","N",NA,"spring"
"579",579,201704,1,23697.72,1247.04,1279249,3688.92,0,98.97,"토","N",NA,"spring"
"580",580,201704,2,23054.04,1226.88,1044348,3453.12,0,99.01,"일","N",NA,"spring"
