"","No.","일자","일","사용량..kWh.","최대수요..kW.","사용량요금..원.","무효전력..kVarh....지상","무효전력..kVarh....진상","역률......지상","dayOfTheWeek","isHoliday","dateName","season"
"1",1,201509,2,34150.8,3218.4,2284359,13330.2,0,93.24,"수","N",NA,"fall"
"2",2,201509,3,60098.4,3278.4,3699555,23947.5,0,93.56,"목","N",NA,"fall"
"3",3,201509,4,59936.7,3229.2,3675706,24240,0,93.34,"금","N",NA,"fall"
"4",4,201509,5,50925,2649.6,2770374,22216.5,0,92.02,"토","N",NA,"fall"
"5",5,201509,6,45924.3,2188.8,2080371,20447.4,0,91.56,"일","N",NA,"fall"
"6",6,201509,7,57474.3,3286.8,3555262,22601.1,0,93.72,"월","N",NA,"fall"
"7",7,201509,8,56366.1,3126,3475923,20855.4,0,94.67,"화","N",NA,"fall"
"8",8,201509,9,54413.7,3052.8,3365510,19021.8,0,94.77,"수","N",NA,"fall"
"9",9,201509,10,57147.9,3163.2,3531964,22443,0,93.57,"목","N",NA,"fall"
"10",10,201509,11,56422.8,3028.8,3460189,23019.3,0,93.2,"금","N",NA,"fall"
"11",11,201509,12,45964.27,3552.36,2503452,19100.79,0,92.88,"토","N",NA,"fall"
"12",12,201509,13,41366.4,1968,1873898,16227.3,0,93.16,"일","N",NA,"fall"
"13",13,201509,14,55202.7,3084,3414134,21822.9,0,93.62,"월","N",NA,"fall"
"14",14,201509,15,55322.4,3057.6,3410093,20537.7,0,94.6,"화","N",NA,"fall"
"15",15,201509,16,53046.3,2919.6,3275917,18710.1,0,94.71,"수","N",NA,"fall"
"16",16,201509,17,53270.4,3016.8,3295887,18691.5,0,94.72,"목","N",NA,"fall"
"17",17,201509,18,53063.1,2914.8,3275230,20323.2,0,93.45,"금","N",NA,"fall"
"18",18,201509,19,47487.6,2566.8,2587158,20597.4,0,92.08,"토","N",NA,"fall"
"19",19,201509,20,44823.9,2145.6,2030523,19901.4,0,91.65,"일","N",NA,"fall"
"20",20,201509,21,56787.3,3129.6,3507946,22261.5,0,93.81,"월","N",NA,"fall"
"21",21,201509,22,57443.4,3200.4,3541805,22403.4,0,93.88,"화","N",NA,"fall"
"22",22,201509,23,56091.9,3051.6,3452036,22221.9,0,93.62,"수","N",NA,"fall"
"23",23,201509,24,56649.9,3153.6,3496710,22168.5,0,93.73,"목","N",NA,"fall"
"24",24,201509,25,54013.2,2998.8,3316852,21743.1,0,93.31,"금","N",NA,"fall"
"25",25,201509,26,42384.9,1971.6,1920036,18249.6,0,92.08,"토","N",NA,"fall"
"26",26,201509,27,38053.8,1815.6,1723837,14946,0,92.93,"일","N",NA,"fall"
"27",27,201509,28,39233.7,1894.8,1777287,14989.8,0,93.53,"월","N",NA,"fall"
"28",28,201509,29,40397.4,1975.2,1830002,15152.7,0,93.86,"화","N",NA,"fall"
"29",29,201509,30,50706.3,2901.6,3136120,17744.4,0,94.82,"수","N",NA,"fall"
"30",30,201510,1,51801.6,2830.8,3187760,19844.7,0,93.62,"목","N",NA,"fall"
"31",31,201510,2,46263.6,2696.4,2844364,16370.7,0,94.57,"금","N",NA,"fall"
"32",32,201510,3,43107,2102.4,1952747,17582.1,0,93.2,"토","N",NA,"fall"
"33",33,201510,4,39811.8,1914,1803475,14965.2,0,93.55,"일","N",NA,"fall"
"34",34,201510,5,49598.4,2845.2,3068903,17163.6,0,94.85,"월","N",NA,"fall"
"35",35,201510,6,50412.6,2875.2,3111913,18033.6,0,94.58,"화","N",NA,"fall"
"36",36,201510,7,53299.5,2954.4,3282053,21178.8,0,93.6,"수","N",NA,"fall"
"37",37,201510,8,52781.4,2890.8,3242648,20334.9,0,94.14,"목","N",NA,"fall"
"38",38,201510,9,41613.9,2085.6,1885110,15708.3,0,93.87,"금","N",NA,"fall"
"39",39,201510,10,40777.5,2034,2219186,15522.6,0,93.53,"토","N",NA,"fall"
"40",40,201510,11,37656.6,1803.6,1705844,14549.7,0,93.2,"일","N",NA,"fall"
"41",41,201510,12,42354.6,2619.6,2593870,14951.7,0,94.58,"월","N",NA,"fall"
"42",42,201510,13,42846,2618.4,2651991,15294.6,0,94.5,"화","N",NA,"fall"
"43",43,201510,14,50144.4,2749.2,3081874,18234.3,0,94.67,"수","N",NA,"fall"
"44",44,201510,15,50104.8,2769.6,3080387,17941.5,0,94.5,"목","N",NA,"fall"
"45",45,201510,16,50112.3,2701.2,3075005,19158.9,0,93.68,"금","N",NA,"fall"
"46",46,201510,17,44793,2317.2,2434486,17740.2,0,93.6,"토","N",NA,"fall"
"47",47,201510,18,40848.3,1970.4,1850428,16075.5,0,93.02,"일","N",NA,"fall"
"48",48,201510,19,50707.2,2731.2,3103072,19369.2,0,94.14,"월","N",NA,"fall"
"49",49,201510,20,52404,2923.2,3211254,20964.6,0,93.43,"화","N",NA,"fall"
"50",50,201510,21,52128.3,2836.8,3198169,20589,0,93.46,"수","N",NA,"fall"
"51",51,201510,22,51032.1,2786.4,3118308,19210.2,0,94.16,"목","N",NA,"fall"
"52",52,201510,23,49513.2,2589.6,3026045,18552,0,93.78,"금","N",NA,"fall"
"53",53,201510,24,44043.3,2214,2388839,17784,0,93.11,"토","N",NA,"fall"
"54",54,201510,25,39776.7,1916.4,1801885,15247.8,0,93.41,"일","N",NA,"fall"
"55",55,201510,26,48168.9,2534.4,2949840,17310.3,0,94.47,"월","N",NA,"fall"
"56",56,201510,27,49860,2607.6,3041562,18439.8,0,94.55,"화","N",NA,"fall"
"57",57,201510,28,49701.3,2558.4,3031061,17370.6,0,94.79,"수","N",NA,"fall"
"58",58,201510,29,48033.3,2551.2,2920345,16590,0,95.17,"목","N",NA,"fall"
"59",59,201510,30,48231.9,2546.4,2950158,17361.9,0,94.4,"금","N",NA,"fall"
"60",60,201510,31,41578.8,1986,2253808,15672.9,0,93.86,"토","N",NA,"fall"
"61",61,201511,1,40083.9,1939.2,1976136,15621.9,0,93.18,"일","N",NA,"fall"
"62",62,201511,2,47670.3,2553.6,4113962,15950.4,0,95.53,"월","N",NA,"fall"
"63",63,201511,3,49126.2,2714.4,4246281,16642.8,0,95.2,"화","N",NA,"fall"
"64",64,201511,4,49938.9,2658,4297838,17372.7,0,95.12,"수","N",NA,"fall"
"65",65,201511,5,47890.8,2535.6,4116599,16388.1,0,94.99,"목","N",NA,"fall"
"66",66,201511,6,46254.3,2407.2,3966897,16067.7,0,94.84,"금","N",NA,"fall"
"67",67,201511,7,42919.2,2215.2,3192380,16128,0,93.86,"토","N",NA,"fall"
"68",68,201511,8,38750.4,1824,1910395,15147.9,0,93.29,"일","N",NA,"fall"
"69",69,201511,9,49156.8,2676,4255287,17041.8,0,95.03,"월","N",NA,"fall"
"70",70,201511,10,49332.9,2680.8,4236576,16875.3,0,95.08,"화","N",NA,"fall"
"71",71,201511,11,50766.3,2637.6,4372282,18187.2,0,94.72,"수","N",NA,"fall"
"72",72,201511,12,49320.9,2574,4238834,17362.5,0,94.93,"목","N",NA,"fall"
"73",73,201511,13,49773,2659.2,4277516,17827.8,0,94.57,"금","N",NA,"fall"
"74",74,201511,14,43073.7,2197.2,3192706,16833.6,0,93.31,"토","N",NA,"fall"
"75",75,201511,15,38805,1878,1913086,15412.2,0,92.98,"일","N",NA,"fall"
"76",76,201511,16,49066.8,2742,4282228,17195.7,0,94.89,"월","N",NA,"fall"
"77",77,201511,17,49752.9,2700,4326458,17519.7,0,94.6,"화","N",NA,"fall"
"78",78,201511,18,51018.6,2668.8,4411280,18373.8,0,94.63,"수","N",NA,"fall"
"79",79,201511,19,51148.2,2714.4,4417411,18432.6,0,94.47,"목","N",NA,"fall"
"80",80,201511,20,47767.5,2505.6,4083885,17785.5,0,94.16,"금","N",NA,"fall"
"81",81,201511,21,42378.6,2097.6,3114960,15872.4,0,93.97,"토","N",NA,"fall"
"82",82,201511,22,40500,1932,1996650,16188.6,0,92.7,"일","N",NA,"fall"
"83",83,201511,23,50588.1,2762.4,4412368,17697.9,0,94.91,"월","N",NA,"fall"
"84",84,201511,24,51532.5,2869.2,4472189,17069.7,0,95.33,"화","N",NA,"fall"
"85",85,201511,25,52881.6,2881.2,4606287,17369.7,0,95.34,"수","N",NA,"fall"
"86",86,201511,26,55004.4,2994,4803782,17958.3,0,95.31,"목","N",NA,"fall"
"87",87,201511,27,54495,2857.2,4675088,18361.2,0,94.94,"금","N",NA,"fall"
"88",88,201511,28,45925.5,2394,3400496,16769.4,0,93.91,"토","N",NA,"fall"
"89",89,201511,29,40830.6,1941.6,2012949,15474.3,0,93.48,"일","N",NA,"fall"
"90",90,201511,30,52046.4,2864.4,4566155,16816.8,0,95.69,"월","N",NA,"fall"
"91",91,201512,1,52578.6,2845.2,4579486,16264.5,0,95.84,"화","N",NA,"winter"
"92",92,201512,2,52465.2,2884.8,4587523,16388.1,0,95.69,"수","N",NA,"winter"
"93",93,201512,3,54741.3,3028.8,4807033,16795.5,0,95.89,"목","N",NA,"winter"
"94",94,201512,4,54669.9,2923.2,4706240,17449.5,0,95.29,"금","N",NA,"winter"
"95",95,201512,5,45010.5,2260.8,3343944,15814.8,0,94.36,"토","N",NA,"winter"
"96",96,201512,6,42898.5,2109.6,2114896,15090.6,0,94.22,"일","N",NA,"winter"
"97",97,201512,7,54603.6,2968.8,4769632,17524.2,0,95.41,"월","N",NA,"winter"
"98",98,201512,8,54865.2,2948.4,4764470,18723,0,94.99,"화","N",NA,"winter"
"99",99,201512,9,54381.6,2919.6,4722109,18820.2,0,94.8,"수","N",NA,"winter"
"100",100,201512,10,53072.1,2818.8,4604073,18377.1,0,94.96,"목","N",NA,"winter"
"101",101,201512,11,52881,2794.8,4559768,18114.3,0,94.83,"금","N",NA,"winter"
"102",102,201512,12,45669.9,2294.4,3384778,16825.5,0,93.87,"토","N",NA,"winter"
"103",103,201512,13,41814.9,1975.2,2061475,16029.3,0,93.25,"일","N",NA,"winter"
"104",104,201512,14,52627.5,2856,4577184,18075.9,0,94.86,"월","N",NA,"winter"
"105",105,201512,15,52760.4,2811.6,4581532,17991.3,0,95.05,"화","N",NA,"winter"
"106",106,201512,16,54287.1,2895.6,4706951,18124.5,0,95.16,"수","N",NA,"winter"
"107",107,201512,17,55990.8,2966.4,4829925,18821.4,0,95.05,"목","N",NA,"winter"
"108",108,201512,18,55820.7,2960.4,4817971,18970.2,0,94.97,"금","N",NA,"winter"
"109",109,201512,19,48546.6,2428.8,3570629,17360.1,0,94.01,"토","N",NA,"winter"
"110",110,201512,20,42988.8,2007.6,2119348,16523.1,0,93.15,"일","N",NA,"winter"
"111",111,201512,21,53939.4,2949.6,4703032,18469.2,0,95.01,"월","N",NA,"winter"
"112",112,201512,22,53843.7,2883.6,4646273,18533.7,0,94.79,"화","N",NA,"winter"
"113",113,201512,23,51620.1,2775.6,4468638,17667.9,0,95.09,"수","N",NA,"winter"
"114",114,201512,24,50534.1,2742,4356288,16993.5,0,95.07,"목","N",NA,"winter"
"115",115,201512,25,41500.8,1869.6,2045989,15097.2,0,93.82,"금","N",NA,"winter"
"116",116,201512,26,43717.5,2208,3232112,15834,0,93.93,"토","N",NA,"winter"
"117",117,201512,27,44156.4,2066.4,2176911,15750,0,94.07,"일","N",NA,"winter"
"118",118,201512,28,55905.9,2994,4849534,18178.8,0,95.3,"월","N",NA,"winter"
"119",119,201512,29,55415.4,3012,4789521,18408.9,0,95.11,"화","N",NA,"winter"
"120",120,201512,30,53810.1,2844,4606407,17996.4,0,95.1,"수","N",NA,"winter"
"121",121,201512,31,50517.6,2694,4343311,17219.4,0,94.9,"목","N",NA,"winter"
"122",122,201601,1,41028.6,1910.4,2022710,15414.9,0,93.59,"금","N",NA,"winter"
"123",123,201601,2,42216.3,2193.6,3123035,16005.3,0,93.5,"토","N",NA,"winter"
"124",124,201601,3,38782.8,1875.6,1911992,15015.3,0,93.2,"일","N",NA,"winter"
"125",125,201601,4,50921.1,2835.6,4447498,17186.4,0,95.18,"월","N",NA,"winter"
"126",126,201601,5,54204,2908.8,4703567,17640.6,0,95.36,"화","N",NA,"winter"
"127",127,201601,6,54644.4,3012,4725264,17782.2,0,95.33,"수","N",NA,"winter"
"128",128,201601,7,55705.8,3006,4819772,18249.6,0,95.24,"목","N",NA,"winter"
"129",129,201601,8,54225.6,2882.4,4657111,18141.6,0,94.98,"금","N",NA,"winter"
"130",130,201601,9,47169,2368.8,3492612,16803.3,0,94.19,"토","N",NA,"winter"
"131",131,201601,10,42761.4,2065.2,2108137,15757.5,0,93.76,"일","N",NA,"winter"
"132",132,201601,11,55101,2944.8,4783332,18083.4,0,95.3,"월","N",NA,"winter"
"133",133,201601,12,56619,3040.8,4898661,18605.1,0,95.21,"화","N",NA,"winter"
"134",134,201601,13,58027.2,3091.2,5013613,19271.4,0,95.11,"수","N",NA,"winter"
"135",135,201601,14,58409.4,3012,5001086,19108.5,0,95.07,"목","N",NA,"winter"
"136",136,201601,15,55859.4,2978.4,4796746,19045.5,0,94.8,"금","N",NA,"winter"
"137",137,201601,16,48597.6,2463.6,3595405,17480.1,0,94.17,"토","N",NA,"winter"
"138",138,201601,17,44068.2,2047.2,2172562,16254,0,93.64,"일","N",NA,"winter"
"139",139,201601,18,57213.9,3103.2,4991147,18700.8,0,95.38,"월","N",NA,"winter"
"140",140,201601,19,59956.8,3130.8,5161950,19190.7,0,95.33,"화","N",NA,"winter"
"141",141,201601,20,59211.9,3146.4,5107628,18975.3,0,95.38,"수","N",NA,"winter"
"142",142,201601,21,58632,3162,5054692,19012.8,0,95.3,"목","N",NA,"winter"
"143",143,201601,22,57144,2983.2,4912136,18554.4,0,95.24,"금","N",NA,"winter"
"144",144,201601,23,51633.6,2568,3831187,17737.5,0,94.63,"토","N",NA,"winter"
"145",145,201601,24,49771.8,2374.8,2453750,17138.1,0,94.43,"일","N",NA,"winter"
"146",146,201601,25,58350.3,3152.4,5041046,18186.9,0,95.71,"월","N",NA,"winter"
"147",147,201601,26,57935.1,3159.6,5033666,18351.6,0,95.54,"화","N",NA,"winter"
"148",148,201601,27,56803.5,2935.2,4870648,18606.3,0,95.11,"수","N",NA,"winter"
"149",149,201601,28,55977.6,2976,4824797,18455.7,0,95.13,"목","N",NA,"winter"
"150",150,201601,29,54291,2913.6,4662469,18123.3,0,94.99,"금","N",NA,"winter"
"151",151,201601,30,45252.6,2275.2,3350211,16182,0,94.23,"토","N",NA,"winter"
"152",152,201601,31,39175.5,1940.4,1931352,13594.8,0,94.55,"일","N",NA,"winter"
"153",153,201602,1,54516,2937.6,4745614,17550.9,0,95.35,"월","N",NA,"winter"
"154",154,201602,2,56237.7,3010.8,4861147,18143.7,0,95.36,"화","N",NA,"winter"
"155",155,201602,3,55509.6,2918.4,4779218,18095.7,0,95.27,"수","N",NA,"winter"
"156",156,201602,4,54510.9,2877.6,4705311,17652.9,0,95.33,"목","N",NA,"winter"
"157",157,201602,5,53016,2810.4,4538810,17025.9,0,95.37,"금","N",NA,"winter"
"158",158,201602,6,45083.7,2258.4,3319117,15519.6,0,94.42,"토","N",NA,"winter"
"159",159,201602,7,41126.7,1866,2027546,14424.3,0,94.11,"일","N",NA,"winter"
"160",160,201602,8,39425.1,1732.8,1943657,14342.1,0,93.75,"월","N",NA,"winter"
"161",161,201602,9,40235.7,1857.6,1983620,14071.2,0,94.34,"화","N",NA,"winter"
"162",162,201602,10,41433.6,1957.2,2042676,14114.7,0,94.85,"수","N",NA,"winter"
"163",163,201602,11,51591.3,2778,4470557,15796.2,0,95.82,"목","N",NA,"winter"
"164",164,201602,12,49371.9,2685.6,4275095,16027.5,0,95.34,"금","N",NA,"winter"
"165",165,201602,13,41104.2,2127.6,3049004,14166.9,0,94.65,"토","N",NA,"winter"
"166",166,201602,14,41325.3,1972.8,2037337,14331.9,0,94.34,"일","N",NA,"winter"
"167",167,201602,15,54879.6,2948.4,4761734,17614.8,0,95.45,"월","N",NA,"winter"
"168",168,201602,16,54867.6,2904,4749028,17336.7,0,95.6,"화","N",NA,"winter"
"169",169,201602,17,53231.7,2773.2,4576830,17159.4,0,95.27,"수","N",NA,"winter"
"170",170,201602,18,52161.9,2788.8,4502952,16529.4,0,95.55,"목","N",NA,"winter"
"171",171,201602,19,51714.6,2772,4475749,16731.9,0,95.38,"금","N",NA,"winter"
"172",172,201602,20,45183.3,2271.6,3342761,15305.4,0,94.81,"토","N",NA,"winter"
"173",173,201602,21,42341.7,1958.4,2087446,14749.8,0,94.39,"일","N",NA,"winter"
"174",174,201602,22,53102.1,2899.2,4623576,16843.5,0,95.58,"월","N",NA,"winter"
"175",175,201602,23,52766.7,2810.4,4568263,16885.8,0,95.41,"화","N",NA,"winter"
"176",176,201602,24,53965.8,2853.6,4657225,17331.6,0,95.42,"수","N",NA,"winter"
"177",177,201602,25,53339.7,2810.4,4581445,17022,0,95.41,"목","N",NA,"winter"
"178",178,201602,26,51616.2,2803.2,4440964,16586.4,0,95.38,"금","N",NA,"winter"
"179",179,201602,27,44796,2252.4,3315047,15965.4,0,94.11,"토","N",NA,"winter"
"180",180,201602,28,43462.5,2088,2142701,16449,0,93.57,"일","N",NA,"winter"
"181",181,201602,29,54947.7,2934,4771983,18848.7,0,94.87,"월","N",NA,"winter"
"182",182,201603,1,46721.4,2174.4,2116479,16830.3,0,94.11,"화","N",NA,"spring"
"183",183,201603,2,55884,3010.8,3434131,19293.6,0,94.77,"수","N",NA,"spring"
"184",184,201603,3,54758.4,2956.8,3364456,19390.5,0,94.52,"목","N",NA,"spring"
"185",185,201603,4,52643.4,2758.8,3216489,19314.6,0,94.22,"금","N",NA,"spring"
"186",186,201603,5,45071.7,2336.4,2451116,18295.2,0,92.82,"토","N",NA,"spring"
"187",187,201603,6,41464.8,1932,1878355,17086.5,0,92.64,"일","N",NA,"spring"
"188",188,201603,7,53804.7,2953.2,3320066,19384.2,0,94.56,"월","N",NA,"spring"
"189",189,201603,8,54745.2,2929.2,3368160,19451.1,0,94.71,"화","N",NA,"spring"
"190",190,201603,9,55176.3,2917.2,3385281,19118.1,0,94.78,"수","N",NA,"spring"
"191",191,201603,10,55939.8,2950.8,3424085,19485.3,0,94.82,"목","N",NA,"spring"
"192",192,201603,11,54234.9,2872.8,3312545,18973.5,0,94.61,"금","N",NA,"spring"
"193",193,201603,12,46631.1,2403.6,2532422,17577,0,93.46,"토","N",NA,"spring"
"194",194,201603,13,42252.9,2008.8,1914056,16499.1,0,93.15,"일","N",NA,"spring"
"195",195,201603,14,54139.8,2904,3333776,19218.6,0,94.65,"월","N",NA,"spring"
"196",196,201603,15,55356,2898,3392627,19443.3,0,94.71,"화","N",NA,"spring"
"197",197,201603,16,54054,2842.8,3313220,19502.7,0,94.53,"수","N",NA,"spring"
"198",198,201603,17,54098.1,2851.2,3312622,19293,0,94.55,"목","N",NA,"spring"
"199",199,201603,18,51575.4,2721.6,3153289,19203.3,0,94.02,"금","N",NA,"spring"
"200",200,201603,19,44716.2,2271.6,2430994,18006.9,0,92.91,"토","N",NA,"spring"
"201",201,201603,20,41930.1,1930.8,1899434,17074.8,0,92.63,"일","N",NA,"spring"
"202",202,201603,21,52695.9,2832,3238538,19238.7,0,94.42,"월","N",NA,"spring"
"203",203,201603,22,53315.4,2833.2,3264190,19376.1,0,94.44,"화","N",NA,"spring"
"204",204,201603,23,53173.5,2782.8,3254077,19338.6,0,94.46,"수","N",NA,"spring"
"205",205,201603,24,53103.6,2799.6,3248072,19171.5,0,94.45,"목","N",NA,"spring"
"206",206,201603,25,52052.1,2773.2,3182139,19102.2,0,94.24,"금","N",NA,"spring"
"207",207,201603,26,45187.8,2331.6,2456120,17825.7,0,93.17,"토","N",NA,"spring"
"208",208,201603,27,41234.4,1945.2,1867918,16524.6,0,92.88,"일","N",NA,"spring"
"209",209,201603,28,52359.3,2792.4,3216426,18998.7,0,94.45,"월","N",NA,"spring"
"210",210,201603,29,52736.1,2804.4,3231988,19321.5,0,94.34,"화","N",NA,"spring"
"211",211,201603,30,52593.3,2791.2,3217940,19220.1,0,94.41,"수","N",NA,"spring"
"212",212,201603,31,52536.6,2762.4,3213239,19237.2,0,94.32,"목","N",NA,"spring"
"213",213,201604,1,50583.9,2631.6,3084202,18854.1,0,94.15,"금","N",NA,"spring"
"214",214,201604,2,44178.6,2247.6,2399495,17853.6,0,92.86,"토","N",NA,"spring"
"215",215,201604,3,40324.2,1861.2,1826686,17129.1,0,92.09,"일","N",NA,"spring"
"216",216,201604,4,51057.9,2748,3135594,18593.4,0,94.51,"월","N",NA,"spring"
"217",217,201604,5,51804.3,2726.4,3168986,18984,0,94.33,"화","N",NA,"spring"
"218",218,201604,6,51462.3,2700,3148486,18937.2,0,94.31,"수","N",NA,"spring"
"219",219,201604,7,50257.2,2617.2,3067936,19044.6,0,94.03,"목","N",NA,"spring"
"220",220,201604,8,49561.8,2607.6,3020563,18881.4,0,93.94,"금","N",NA,"spring"
"221",221,201604,9,43235.7,2108.4,2346751,17367.6,0,92.9,"토","N",NA,"spring"
"222",222,201604,10,40680.9,1867.2,1842845,16984.8,0,92.22,"일","N",NA,"spring"
"223",223,201604,11,50604.6,2733.6,3101627,18568.8,0,94.35,"월","N",NA,"spring"
"224",224,201604,12,50912.1,2737.2,3119810,18817.2,0,94.23,"화","N",NA,"spring"
"225",225,201604,13,42548.1,1987.2,1927429,17212.5,0,92.85,"수","N",NA,"spring"
"226",226,201604,14,50138.7,2644.8,3068705,18804.3,0,94.17,"목","N",NA,"spring"
"227",227,201604,15,50020.5,2592,3050799,19133.7,0,93.81,"금","N",NA,"spring"
"228",228,201604,16,43419.3,2209.2,2355573,17473.5,0,92.94,"토","N",NA,"spring"
"229",229,201604,17,40715.4,1897.2,1844408,16801.5,0,92.59,"일","N",NA,"spring"
"230",230,201604,18,49414.8,2637.6,3027453,18235.5,0,94.33,"월","N",NA,"spring"
"231",231,201604,19,50466,2686.8,3086218,18671.4,0,94.28,"화","N",NA,"spring"
"232",232,201604,20,50361.9,2674.8,3079591,18868.8,0,94.1,"수","N",NA,"spring"
"233",233,201604,21,49924.2,2634,3048676,19149.6,0,93.81,"목","N",NA,"spring"
"234",234,201604,22,48478.2,2469.6,2948332,18816,0,93.61,"금","N",NA,"spring"
"235",235,201604,23,43621.8,2142,2372531,17423.1,0,93.03,"토","N",NA,"spring"
"236",236,201604,24,41554.8,1935.6,1882432,17105.7,0,92.5,"일","N",NA,"spring"
"237",237,201604,25,50047.5,2659.2,3064366,18707.1,0,94.13,"월","N",NA,"spring"
"238",238,201604,26,52471.5,2812.8,3211648,19765.8,0,93.99,"화","N",NA,"spring"
"239",239,201604,27,51863.7,2737.2,3170493,19557.9,0,94.11,"수","N",NA,"spring"
"240",240,201604,28,51934.2,2719.2,3171957,19706.7,0,93.99,"목","N",NA,"spring"
"241",241,201604,29,50351.1,2659.2,3068829,19619.7,0,93.53,"금","N",NA,"spring"
"242",242,201604,30,43752.6,2152.8,2375553,17956.5,0,92.65,"토","N",NA,"spring"
"243",243,201605,1,42249,1981.2,1913880,17692.8,0,92.42,"일","N",NA,"spring"
"244",244,201605,2,52144.5,2808,3197618,20154.3,0,93.84,"월","N",NA,"spring"
"245",245,201605,3,51570.6,2732.4,3149831,19756.8,0,94.02,"화","N",NA,"spring"
"246",246,201605,4,50475,2673.6,3081112,18921.9,0,94.18,"수","N",NA,"spring"
"247",247,201605,5,43406.7,2119.2,1966324,17985.3,0,92.64,"목","N",NA,"spring"
"248",248,201605,6,43965.3,2162.4,2640629,18571.5,0,92.39,"금","N",NA,"spring"
"249",249,201605,7,42834,2026.8,2327698,17842.8,0,92.58,"토","N",NA,"spring"
"250",250,201605,8,41085.3,1959.6,1861164,17379.9,0,92.3,"일","N",NA,"spring"
"251",251,201605,9,51180.9,2767.2,3140865,19307.1,0,94.08,"월","N",NA,"spring"
"252",252,201605,10,51887.4,2702.4,3172331,19691.4,0,94.01,"화","N",NA,"spring"
"253",253,201605,11,51492,2692.8,3149890,19350.9,0,94.14,"수","N",NA,"spring"
"254",254,201605,12,51881.1,2704.8,3173251,19603.5,0,94.07,"목","N",NA,"spring"
"255",255,201605,13,50354.4,2588.4,3067128,19129.8,0,94.06,"금","N",NA,"spring"
"256",256,201605,14,43503,2054.4,1970686,17606.7,0,92.83,"토","N",NA,"spring"
"257",257,201605,15,41982.6,1983.6,1901812,17916.9,0,91.99,"일","N",NA,"spring"
"258",258,201605,16,51062.7,2821.2,3134534,19024.2,0,94.34,"월","N",NA,"spring"
"259",259,201605,17,52619.4,2929.2,3227945,19546.8,0,94.35,"화","N",NA,"spring"
"260",260,201605,18,54250.8,3086.4,3339222,20253,0,94.29,"수","N",NA,"spring"
"261",261,201605,19,55448.4,3099.6,3421415,20176.5,0,94.59,"목","N",NA,"spring"
"262",262,201605,20,55159.2,3140.4,3400873,20964.9,0,93.99,"금","N",NA,"spring"
"263",263,201605,21,48428.4,2562,2638477,18938.4,0,93.4,"토","N",NA,"spring"
"264",264,201605,22,44169.6,2146.8,2000883,18319.5,0,92.43,"일","N",NA,"spring"
"265",265,201605,23,55461,3176.4,3435001,20409.6,0,94.33,"월","N",NA,"spring"
"266",266,201605,24,54099.6,2888.4,3312267,21024.9,0,93.79,"화","N",NA,"spring"
"267",267,201605,25,54585.3,3067.2,3352045,21115.8,0,93.81,"수","N",NA,"spring"
"268",268,201605,26,54417.6,2914.8,3342437,21160.2,0,93.73,"목","N",NA,"spring"
"269",269,201605,27,53599.8,2925.6,3297661,20852.4,0,93.77,"금","N",NA,"spring"
"270",270,201605,28,46612.8,2460,2541646,19337.1,0,92.62,"토","N",NA,"spring"
"271",271,201605,29,42960,2074.8,1946088,18440.7,0,91.97,"일","N",NA,"spring"
"272",272,201605,30,55552.5,3123.6,3434843,21216.6,0,94.08,"월","N",NA,"spring"
"273",273,201605,31,57012,3126,3516056,21651.6,0,94.08,"화","N",NA,"spring"
"274",274,201606,1,56469.6,3067.2,5435135,20946.3,0,94.52,"수","N",NA,"summer"
"275",275,201606,2,56192.7,3176.4,5445392,20512.8,0,94.46,"목","N",NA,"summer"
"276",276,201606,3,55537.8,3037.2,5359195,20736.6,0,94.25,"금","N",NA,"summer"
"277",277,201606,4,47200.8,2450.4,3482830,18843.6,0,93.07,"토","N",NA,"summer"
"278",278,201606,5,44856.3,2154,2031990,18729.9,0,92.54,"일","N",NA,"summer"
"279",279,201606,6,45690.3,2259.6,2069771,18130.5,0,93.18,"월","N",NA,"summer"
"280",280,201606,7,57212.7,3208.8,5567130,20935.8,0,94.35,"화","N",NA,"summer"
"281",281,201606,8,58126.2,3172.8,5610609,21789.6,0,94.26,"수","N",NA,"summer"
"282",282,201606,9,59113.8,3306,5724632,22145.4,0,94.18,"목","N",NA,"summer"
"283",283,201606,10,58023,3229.2,5594318,21638.4,0,94.36,"금","N",NA,"summer"
"284",284,201606,11,50132.7,2617.2,3722443,19789.2,0,93.12,"토","N",NA,"summer"
"285",285,201606,12,47370.9,2246.4,2145902,19738.2,0,92.63,"일","N",NA,"summer"
"286",286,201606,13,58338.9,3289.2,5685026,21253.8,0,94.42,"월","N",NA,"summer"
"287",287,201606,14,57879.6,3298.8,5626539,20964.6,0,94.49,"화","N",NA,"summer"
"288",288,201606,15,55351.2,3014.4,5322775,20444.1,0,94.19,"수","N",NA,"summer"
"289",289,201606,16,55959.3,3069.6,5388363,21192.9,0,93.9,"목","N",NA,"summer"
"290",290,201606,17,56919.6,3129.6,5477021,22206.9,0,93.68,"금","N",NA,"summer"
"291",291,201606,18,50436.6,2649.6,3733769,20898.3,0,92.66,"토","N",NA,"summer"
"292",292,201606,19,45516,2242.8,2061875,19373.1,0,92.22,"일","N",NA,"summer"
"293",293,201606,20,58007.4,3235.2,5613596,22131,0,94.02,"월","N",NA,"summer"
"294",294,201606,21,58845.3,3254.4,5689308,22448.1,0,93.96,"화","N",NA,"summer"
